Type,Magnitude,Place,Time,Updated,Ids,Coords,Felt,CDI,MMI,Alert,Tsunami,sig,rms,Size
earthquake,3.8,"49 km WNW of Karluk, Alaska",2022-01-05 15:30:19.031,2022-03-12 23:19:09.040,ak0228i79ud,"[-155.1981, 57.763, 12.9]",,,3.176,,0,222,0.53,16.7032967032967
earthquake,3.4,"55 km SSW of Akhiok, Alaska",2022-01-05 15:25:22.693,2022-03-12 23:19:21.040,ak0228i67l4,"[-154.6172, 56.5076, 35.6]",,,,,0,178,1.5,16.153846153846153
earthquake,3.9,"84 km S of Akhiok, Alaska",2022-01-05 15:23:42.495,2022-03-12 23:19:09.040,ak0228i5tnm,"[-154.3888, 56.1994, 38.3]",,,2.033,,0,234,0.72,16.840659340659343
earthquake,1.3,"35 km SE of Mina, Nevada",2022-01-05 15:22:55.222,2022-01-08 00:08:07.951,nn00831108,"[-117.8234, 38.1686, 8.1]",,,,,0,26,0.0582,13.269230769230768
earthquake,1.4,"34 km SE of Mina, Nevada",2022-01-05 15:22:05.412,2022-01-06 03:37:32.142,nn00831106,"[-117.8194, 38.1828, 5.2]",,,,,0,30,0.1641,13.406593406593407
earthquake,0.9,"15km WNW of Searles Valley, CA",2022-01-05 15:19:01.900,2022-01-05 15:32:19.208,ci39903159,"[-117.5691667, 35.7966667, 7.46]",,,,,0,12,0.1,12.719780219780219
earthquake,0.36,"1km NW of The Geysers, CA",2022-01-05 15:18:58.070,2022-01-05 15:32:10.467,nc73674041,"[-122.7666702, 38.7861671, 2.61]",,,,,0,2,0.01,11.978021978021978
earthquake,1.0,"34 km SE of Mina, Nevada",2022-01-05 15:18:21.283,2022-01-05 15:22:13.627,nn00831104,"[-117.8106, 38.187, 0]",,,,,0,15,0.1604,12.857142857142858
earthquake,1.1,"48 km ENE of Chase, Alaska",2022-01-05 15:16:35.060,2022-01-31 19:01:30.573,ak0228i4b3m,"[-149.1842, 62.5488, 53.6]",,,,,0,19,0.39,12.994505494505495
earthquake,3.3,"77 km S of Akhiok, Alaska",2022-01-05 15:16:30.404,2022-03-12 23:19:21.040,ak0228i4c0i,"[-154.3042, 56.2492, 32.4]",,,,,0,168,0.6,16.016483516483518
earthquake,1.08,"10km NE of Coso Junction, CA",2022-01-05 15:08:36.190,2022-01-05 15:32:28.584,ci39903151,"[-117.8628333, 36.0968333, 3.64]",,,,,0,18,0.16,12.967032967032967
earthquake,0.9,"38 km SE of Mina, Nevada",2022-01-05 15:08:01.243,2022-01-05 15:11:53.119,nn00831103,"[-117.7575, 38.1832, 16]",,,,,0,12,0.2343,12.719780219780219
earthquake,2.2,"42 km ENE of Pedro Bay, Alaska",2022-01-05 15:07:00.525,2022-01-31 19:01:17.617,ak0228i27u6,"[-153.3722, 59.879, 132.9]",,,,,0,74,0.58,14.505494505494505
earthquake,1.9,"81 km WSW of Adak, Alaska",2022-01-05 15:05:36.116,2022-01-31 19:01:30.316,ak0228i1yaz,"[-177.6928, 51.5422, 26.6]",,,,,0,56,0.47,14.093406593406593
earthquake,2.7,"123 km SE of Akutan, Alaska",2022-01-05 15:04:41.472,2022-03-12 23:19:25.040,us7000ggq8,"[-164.2048, 53.5248, 28.29]",,,,,0,112,0.72,15.192307692307693
earthquake,2.9,"109 km S of Sand Point, Alaska",2022-01-05 15:01:28.584,2022-03-12 23:19:25.040,us7000ggq7,"[-160.8025, 54.3653, 24.37]",,,,,0,129,0.42,15.467032967032967
earthquake,2.79,"20km WSW of Petrolia, CA",2022-01-05 14:58:39.040,2022-03-12 23:19:09.040,nc73674036,"[-124.5148333, 40.2875, 20.05]",0.0,1.0,,,0,120,0.12,15.315934065934066
earthquake,1.37,"9km WNW of Cobb, CA",2022-01-05 14:55:35.200,2022-01-11 01:59:10.782,nc73674031,"[-122.8221667, 38.8408333, 1.9]",,,,,0,29,0.04,13.365384615384617
earthquake,4.3,South Sandwich Islands region,2022-01-05 14:50:41.597,2022-03-12 23:19:22.040,us7000gc05,"[-24.8623, -59.2814, 10]",,,,,0,284,0.42,17.39010989010989
earthquake,0.93,"6km WNW of The Geysers, CA",2022-01-05 14:45:43.190,2022-01-05 15:52:10.614,nc73674026,"[-122.8141632, 38.8035011, 2.64]",,,,,0,13,0.03,12.760989010989011
earthquake,1.2,"43 km NNW of Beluga, Alaska",2022-01-05 14:44:09.834,2022-01-31 19:01:30.039,ak0228hotlj,"[-151.4446, 61.4943, 66]",,,,,0,22,0.24,13.131868131868131
earthquake,0.75,"36 km S of Silver Gate, Montana",2022-01-05 14:44:01.930,2022-01-05 16:26:08.080,uu60476207,"[-110.0278333, 44.676, 12.67]",,,,,0,9,0.17,12.513736263736263
earthquake,2.11,"7 km ENE of P?hala, Hawaii",2022-01-05 14:38:03.970,2022-01-05 14:43:35.720,hv72858537,"[-155.411834716797, 19.2293338775635, 34.8899993896484]",,,,,0,68,0.150000006,14.381868131868131
earthquake,1.71,"16km S of San Clemente, CA",2022-01-05 14:30:21.250,2022-01-05 20:06:13.129,ci39903119,"[-117.5941667, 33.287, 11.33]",,,,,0,45,0.17,13.832417582417582
earthquake,0.49,"15km SW of Searles Valley, CA",2022-01-05 14:25:01.290,2022-01-05 18:27:43.602,ci39903111,"[-117.525, 35.6781667, 2.28]",,,,,0,4,0.11,12.156593406593407
earthquake,1.6,"36 km SSE of Goldfield, Nevada",2022-01-05 14:23:41.646,2022-01-06 03:37:31.093,nn00831099,"[-117.1232, 37.3918, 0]",,,,,0,39,0.183,13.681318681318682
earthquake,1.53,"7 km SSW of Lugoff, South Carolina",2022-01-05 14:18:05.120,2022-06-26 07:48:53.213,se60142143,"[-80.7143333, 34.1668333, 6.96]",33.0,2.7,,,0,45,0.23,13.585164835164836
earthquake,1.1,"58 km NNE of Pleasant Valley, Alaska",2022-01-05 14:12:31.859,2022-01-31 19:01:16.840,ak0228hi0gq,"[-146.5136, 65.3833, 13.1]",,,,,0,19,0.44,12.994505494505495
earthquake,1.2,"35 km SE of Mina, Nevada",2022-01-05 14:12:20.237,2022-01-05 14:16:23.059,nn00831098,"[-117.8202, 38.1704, 9.1]",,,,,0,22,0.0562,13.131868131868131
earthquake,4.5,"80 km SW of Yonakuni, Japan",2022-01-05 14:11:35.849,2022-03-12 23:19:09.040,us7000g97l,"[122.4954, 23.9034, 22.67]",3.0,4.1,,,0,313,0.47,17.664835164835164
earthquake,1.6,"63 km NNE of Pleasant Valley, Alaska",2022-01-05 14:11:29.150,2022-01-31 19:01:16.552,ak0228hhspt,"[-146.3881, 65.4112, 8.2]",,,,,0,39,0.54,13.681318681318682
earthquake,4.3,"82 km SW of Yonakuni, Japan",2022-01-05 14:09:03.262,2022-03-12 23:19:09.040,us7000g97m,"[122.4519, 23.9134, 22.68]",,,,,0,284,0.48,17.39010989010989
earthquake,1.4,"50 km SSE of Glacier View, Alaska",2022-01-05 13:58:25.303,2022-01-31 19:01:16.247,ak0228h6f5f,"[-147.2279, 61.4058, 18]",,,,,0,30,0.47,13.406593406593407
earthquake,1.75,"5km NE of Big Pine, CA",2022-01-05 13:56:40.310,2022-01-06 09:59:10.785,nc73674016,"[-118.2585, 37.1983333, 4.49]",,,,,0,47,0.05,13.887362637362637
earthquake,1.96000004,,2022-01-05 13:53:07.130,2022-01-05 13:56:25.870,hv72858507,"[-155.384506225586, 19.2553329467773, 29.4899997711182]",,,,,0,59,0.129999995,14.17582423076923
earthquake,1.25,"8km WNW of Cobb, CA",2022-01-05 13:50:04.960,2022-01-11 01:31:10.472,nc73674011,"[-122.816, 38.8425, 0.78]",,,,,0,24,0.06,13.20054945054945
earthquake,1.4,"15 km SSE of Susitna, Alaska",2022-01-05 13:46:00.571,2022-01-31 19:01:15.949,ak0228h3spq,"[-150.4372, 61.4139, 7.9]",,,,,0,30,0.41,13.406593406593407
earthquake,1.4,"16 km S of Knik River, Alaska",2022-01-05 13:41:00.579,2022-01-31 19:01:15.653,ak0228h2mzh,"[-148.9417, 61.3103, 14.9]",,,,,0,30,0.75,13.406593406593407
earthquake,1.26,"13km NNE of Thousand Palms, CA",2022-01-05 13:39:24.820,2022-01-05 19:03:28.731,ci39903103,"[-116.3266667, 33.9211667, 8.84]",,,,,0,24,0.12,13.214285714285714
earthquake,1.3,"19 km WNW of Clam Gulch, Alaska",2022-01-05 13:36:55.381,2022-01-31 19:01:15.392,ak0228h1q2i,"[-151.7333, 60.2921, 68.9]",,,,,0,26,0.42,13.269230769230768
earthquake,4.4,"8 km WNW of Naka, Japan",2022-01-05 13:34:16.283,2022-03-12 23:19:10.040,us7000g9dm,"[140.07, 36.0674, 57.63]",21.0,3.4,,,0,305,0.97,17.527472527472526
earthquake,1.3,"35 km SE of Mina, Nevada",2022-01-05 13:17:02.015,2022-01-07 00:50:14.118,nn00831095,"[-117.8077, 38.181, 6.2]",,,,,0,26,0.1015,13.269230769230768
earthquake,2.8,"118 km SSW of Fort McPherson, Canada",2022-01-05 13:12:11.325,2022-01-31 19:01:29.469,ak0228gwj70,"[-135.4304, 66.3935, 21.5]",,,,,0,121,0.56,15.329670329670328
earthquake,1.86,"20 km ESE of Kanarraville, Utah",2022-01-05 13:09:37.980,2022-01-05 17:54:52.500,uu60476202,"[-112.9925, 37.4376667, 2.22]",,,,,0,53,0.12,14.03846153846154
earthquake,0.54,"2km ESE of The Geysers, CA",2022-01-05 13:09:36.860,2022-01-05 13:24:11.097,nc73674006,"[-122.7396698, 38.7736664, 0.65]",,,,,0,4,0.01,12.225274725274726
earthquake,2.0999999,"1 km ESE of P?hala, Hawaii",2022-01-05 13:08:46.480,2022-01-05 13:12:04.320,hv72858427,"[-155.46516418457, 19.1958332061768, 30.5799999237061]",,,,,0,68,0.119999997,14.36813173076923
earthquake,-0.21,"98 km NNW of Karluk, Alaska",2022-01-05 13:08:02.570,2022-01-06 23:42:36.450,av91457681,"[-154.844666666667, 58.427, 5.68]",,,,,0,0,0.14,11.195054945054945
earthquake,0.83,"8km WNW of Cobb, CA",2022-01-05 13:03:39.090,2022-01-05 13:16:11.371,nc73674001,"[-122.8106689, 38.8388329, 2.04]",,,,,0,11,0.02,12.623626373626374
earthquake,1.0,"51 km N of Chickaloon, Alaska",2022-01-05 12:59:42.421,2022-01-31 19:01:15.143,ak0228gl8g6,"[-148.4008, 62.2534, 15.3]",,,,,0,15,0.56,12.857142857142858
earthquake,1.3,"34 km SE of Mina, Nevada",2022-01-05 12:59:35.325,2022-01-07 00:13:00.705,nn00831092,"[-117.8317, 38.1684, 8.9]",,,,,0,26,0.1536,13.269230769230768
earthquake,0.9,"38 km SE of Mina, Nevada",2022-01-05 12:56:05.636,2022-01-05 12:59:51.991,nn00831091,"[-117.7634, 38.1736, 16]",,,,,0,12,0.2269,12.719780219780219
earthquake,0.66,"2km NE of The Geysers, CA",2022-01-05 12:54:14.640,2022-01-05 13:07:11.319,nc73673996,"[-122.7375031, 38.7913322, 1.52]",,,,,0,7,0.03,12.39010989010989
earthquake,2.24,"1 km ESE of P?hala, Hawaii",2022-01-05 12:52:54.210,2022-03-12 23:19:09.040,hv72858412,"[-155.467666625977, 19.1991672515869, 34.7799987792969]",,,,,0,77,0.100000001,14.560439560439562
earthquake,1.4,"4 km ENE of Coleville, California",2022-01-05 12:51:19.993,2022-01-07 00:31:40.516,nn00831088,"[-119.4625, 38.5783, 5.9]",,,,,0,30,0.1563,13.406593406593407
earthquake,0.24,"11 km NNE of King Cove, Alaska",2022-01-05 12:48:49.270,2022-01-06 23:12:03.660,av91457676,"[-162.244833333333, 55.1565, 4.97]",,,,,0,1,0.09,11.813186813186814
earthquake,1.85,"7km ESE of Puebla, B.C., MX",2022-01-05 12:48:07.030,2022-01-05 18:55:41.745,ci39903095,"[-115.284, 32.5491667, 19.96]",,,,,0,53,0.27,14.024725274725274
earthquake,5.2,"85 km SW of Isangel, Vanuatu",2022-01-05 12:46:20.751,2022-03-12 23:19:09.040,us7000g97b,"[168.814, -20.1713, 10]",,,,,0,416,0.76,18.626373626373628
earthquake,1.77,"28 km NW of Stanley, Idaho",2022-01-05 12:46:14.920,2022-01-06 23:10:07.010,mb80535369,"[-115.2145, 44.3796667, 7.92]",,,,,0,48,0.23,13.914835164835164
earthquake,1.09,"10km SE of Boonville, CA",2022-01-05 12:41:35.790,2022-01-05 17:49:11.091,nc73673991,"[-123.2798333, 38.9478333, 7.37]",,,,,0,18,0.05,12.98076923076923
earthquake,4.2,"41 km E of Narrogin, Australia",2022-01-05 12:37:04.949,2022-03-12 23:19:09.040,us7000g979,"[117.624, -32.9749, 10]",18.0,4.1,,,0,279,0.77,17.252747252747252
earthquake,1.14,"2km S of Anderson Springs, CA",2022-01-05 12:31:42.300,2022-01-05 14:36:11.517,nc73673986,"[-122.6930008, 38.7535019, 0.74]",,,,,0,20,0.01,13.04945054945055
earthquake,0.97,"3km SE of Lake Henshaw, CA",2022-01-05 12:30:15.010,2022-01-05 18:49:36.706,ci39903087,"[-116.738, 33.2235, 12.88]",,,,,0,14,0.16,12.815934065934066
earthquake,1.13,"2km S of Anderson Springs, CA",2022-01-05 12:28:33.350,2022-01-05 14:11:11.395,nc73673981,"[-122.6973343, 38.7531662, 0.84]",,,,,0,20,0.03,13.035714285714285
earthquake,1.95000005,"10 km ENE of P?hala, Hawaii",2022-01-05 12:27:51.210,2022-01-05 12:30:59.450,hv72858367,"[-155.379669189453, 19.2333335876465, 31.1000003814697]",,,,,0,59,0.140000001,14.16208798076923
earthquake,1.76999998,"9 km E of P?hala, Hawaii",2022-01-05 12:25:45.630,2022-01-05 12:28:54.430,hv72858362,"[-155.391662597656, 19.2049999237061, 30.3999996185303]",,,,,0,48,0.150000006,13.914835137362637
earthquake,1.7,"66 km WNW of Nikiski, Alaska",2022-01-05 12:25:33.835,2022-01-31 19:01:29.191,ak0228gdxmv,"[-152.4016, 60.9323, 114.6]",,,,,0,44,0.49,13.81868131868132
earthquake,4.1,"92 km E of ‘Ohonua, Tonga",2022-01-05 12:20:53.038,2022-03-12 23:19:21.040,us7000gbzt,"[-174.0716, -21.1938, 10]",,,,,0,259,0.59,17.115384615384613
earthquake,2.0,"40 km N of Chase, Alaska",2022-01-05 12:11:50.630,2022-01-31 19:01:14.827,ak0228gayxy,"[-150.2399, 62.8067, 77.9]",,,,,0,62,0.47,14.23076923076923
earthquake,1.7,"48 km W of Anchor Point, Alaska",2022-01-05 12:06:44.835,2022-01-31 19:01:14.540,ak0228g9vv8,"[-152.6988, 59.8016, 84.2]",,,,,0,44,0.3,13.81868131868132
earthquake,1.38,"11km NE of Coso Junction, CA",2022-01-05 12:04:14.340,2022-01-05 18:42:00.683,ci39903079,"[-117.8576667, 36.1096667, 3.76]",,,,,0,29,0.12,13.37912087912088
earthquake,1.23,"19km ENE of Arvin, CA",2022-01-05 12:02:50.700,2022-01-05 18:34:40.963,ci39903071,"[-118.6281667, 35.2666667, 7.12]",,,,,0,23,0.14,13.173076923076923
earthquake,1.2,"34 km SE of Mina, Nevada",2022-01-05 11:56:16.774,2022-01-07 00:53:20.107,nn00831087,"[-117.8201, 38.1797, 6.8]",,,,,0,22,0.1214,13.131868131868131
earthquake,1.15,"13km SE of Mammoth Lakes, CA",2022-01-05 11:55:20.160,2022-01-05 18:29:11.447,nc73673976,"[-118.8803333, 37.553, 3.7]",,,,,0,20,0.05,13.063186813186814
earthquake,-0.77,"4 km W of Ronan, Montana",2022-01-05 11:55:00.000,2022-01-06 22:22:13.920,mb80535344,"[-114.1666667, 47.5251667, 6.22]",,,,,0,0,0.08,10.425824175824175
earthquake,1.9,"80 km ESE of Chalkyitsik, Alaska",2022-01-05 11:52:49.235,2022-01-31 19:01:28.919,ak0228fybjv,"[-141.9511, 66.4841, 6.6]",,,,,0,56,0.39,14.093406593406593
earthquake,1.5,"2 km SSE of Fritz Creek, Alaska",2022-01-05 11:52:36.080,2022-01-31 19:01:28.605,ak0228fyajc,"[-151.2755, 59.7158, 53.9]",,,,,0,35,0.54,13.543956043956044
earthquake,1.8,"7 km NNW of Big Lake, Alaska",2022-01-05 11:50:08.862,2022-01-31 19:01:14.231,ak0228fxsxw,"[-149.9944, 61.5815, 38.9]",,,,,0,50,0.6,13.956043956043956
earthquake,0.6,"25 km N of Dyer, Nevada",2022-01-05 11:46:50.683,2022-01-05 11:51:01.642,nn00831086,"[-118.0738, 37.8965, 1.3]",,,,,0,6,0.1749,12.307692307692308
earthquake,4.6,"New Britain region, Papua New Guinea",2022-01-05 11:46:48.070,2022-03-12 23:19:09.040,us7000g973,"[152.2675, -5.4009, 10]",,,,,0,326,0.65,17.802197802197803
earthquake,1.0,"65 km SW of Fort Greely, Alaska",2022-01-05 11:46:47.761,2022-01-31 19:01:13.965,ak0228fx13g,"[-146.6661, 63.5993, 8.4]",,,,,0,15,0.3,12.857142857142858
earthquake,0.93,"18km E of Ridgecrest, CA",2022-01-05 11:45:32.210,2022-01-05 18:01:15.420,ci39903063,"[-117.481, 35.6076667, 9.4]",,,,,0,13,0.09,12.760989010989011
earthquake,2.1,"69 km SSW of Unalaska, Alaska",2022-01-05 11:45:31.421,2022-01-31 19:01:28.298,ak0228fws5y,"[-166.8248, 53.2784, 20.9]",,,,,0,68,0.21,14.368131868131869
earthquake,1.4,"55 km NNE of Petersville, Alaska",2022-01-05 11:45:15.748,2022-01-31 19:01:28.042,ak0228fwqye,"[-150.5052, 62.9785, 96.1]",,,,,0,30,0.32,13.406593406593407
earthquake,2.13,"11 km WSW of Hunnewell, Kansas",2022-01-05 11:44:22.989,2022-01-05 23:57:46.207,ok2022aidg,"[-97.51516667, 36.94866667, 6.79]",1.0,2.0,,,0,70,0.25,14.409340659340659
earthquake,0.78,"8km NW of The Geysers, CA",2022-01-05 11:40:03.080,2022-01-05 11:52:10.918,nc73673971,"[-122.814003, 38.8308334, 1.55]",,,,,0,9,0.02,12.554945054945055
earthquake,2.89,"5 km SW of Adjuntas, Puerto Rico",2022-01-05 11:35:28.780,2022-08-06 17:22:33.931,pr2022005001,"[-66.7645, 18.1338, 17]",1.0,2.0,,,0,129,0.12,15.453296703296704
earthquake,1.1,"34 km SE of Mina, Nevada",2022-01-05 11:31:54.792,2022-01-05 11:35:41.653,nn00831085,"[-117.8229, 38.171, 8]",,,,,0,19,0.049,12.994505494505495
earthquake,1.7,"34 km SE of Mina, Nevada",2022-01-05 11:26:34.360,2022-01-06 03:37:28.504,nn00831082,"[-117.819, 38.1778, 7.7]",,,,,0,44,0.1567,13.81868131868132
earthquake,1.9,"5 km N of Timberlake, Ohio",2022-01-05 11:25:42.433,2022-03-12 23:18:58.040,us7000g96w,"[-81.4444, 41.7142, 4.68]",7.0,2.7,,,0,57,0.61,14.093406593406593
earthquake,1.0,"34 km SE of Mina, Nevada",2022-01-05 11:11:59.985,2022-01-05 11:15:51.505,nn00831081,"[-117.8212, 38.1718, 8.7]",,,,,0,15,0.0743,12.857142857142858
earthquake,0.82,"2km ESE of The Geysers, CA",2022-01-05 11:10:18.800,2022-01-05 11:30:10.804,nc73673966,"[-122.7401657, 38.7716675, 0.13]",,,,,0,10,0.04,12.60989010989011
earthquake,1.11,"2km ESE of The Geysers, CA",2022-01-05 11:09:48.870,2022-01-11 01:06:11.328,nc73673961,"[-122.7405, 38.772, 0.13]",,,,,0,19,0.06,13.008241758241759
earthquake,0.9,"34 km SE of Mina, Nevada",2022-01-05 11:09:09.722,2022-01-05 11:13:01.190,nn00831079,"[-117.8184, 38.1766, 7.5]",,,,,0,12,0.0648,12.719780219780219
earthquake,1.25,"15km WSW of Searles Valley, CA",2022-01-05 11:06:15.610,2022-01-05 17:58:39.615,ci39903055,"[-117.5428333, 35.698, 6.43]",,,,,0,24,0.13,13.20054945054945
earthquake,1.7,"5 km ENE of P?hala, Hawaii",2022-01-05 11:04:56.890,2022-01-06 01:53:54.860,hv72858302,"[-155.431166666667, 19.2296666666667, 33.3]",,,,,0,44,0.12,13.81868131868132
earthquake,0.71,Utah,2022-01-05 11:03:34.930,2022-01-05 21:58:05.340,uu60476197,"[-112.3363333, 41.4328333, -0.01]",,,,,0,8,0.1,12.458791208791208
earthquake,2.1,"50 km W of Salamatof, Alaska",2022-01-05 10:55:09.902,2022-01-31 19:01:13.615,ak0228fdfza,"[-152.2215, 60.703, 85]",,,,,0,68,0.51,14.368131868131869
earthquake,4.7,"86 km E of Shangri-La, China",2022-01-05 10:52:52.015,2022-03-12 23:19:09.040,us7000g97u,"[100.5876, 27.8527, 10]",,,,,0,340,0.49,17.939560439560438
earthquake,1.7,"54 km SE of Halibut Cove, Alaska",2022-01-05 10:51:52.929,2022-01-31 19:01:13.317,ak0228fcoji,"[-150.4919, 59.2761, 12.5]",,,,,0,44,0.5,13.81868131868132
earthquake,0.6,"14 km ESE of Lincoln, Montana",2022-01-05 10:50:51.160,2022-01-11 00:49:02.720,mb80535339,"[-112.5165, 46.8911667, 14.07]",,,,,0,6,0.16,12.307692307692308
earthquake,1.2,"33 km SE of Mina, Nevada",2022-01-05 10:49:13.922,2022-01-07 00:34:46.961,nn00831078,"[-117.8314, 38.1842, 3.3]",,,,,0,22,0.1196,13.131868131868131
earthquake,2.4,"34 km SE of Mina, Nevada",2022-01-05 10:46:43.451,2022-01-06 03:37:26.274,nn00831075,"[-117.8135, 38.1822, 7.4]",,,,,0,89,0.169,14.780219780219781
earthquake,0.85,"6km W of Cobb, CA",2022-01-05 10:46:02.710,2022-01-05 11:01:10.663,nc73673951,"[-122.7878342, 38.8231659, 0.76]",,,,,0,11,0.04,12.651098901098901
earthquake,1.27,"13km SE of Bodfish, CA",2022-01-05 10:42:30.270,2022-01-05 15:35:03.603,ci39903047,"[-118.3928333, 35.5031667, 6.11]",,,,,0,25,0.13,13.228021978021978
earthquake,0.31,"21 km NE of West Yellowstone, Montana",2022-01-05 10:36:40.600,2022-01-05 17:49:11.450,uu60476192,"[-110.8798333, 44.772, 5.72]",,,,,0,1,0.07,11.909340659340659
earthquake,0.84,"6km NW of The Geysers, CA",2022-01-05 10:34:40.570,2022-01-05 10:53:11.620,nc73673946,"[-122.7993317, 38.8181648, -0.05]",,,,,0,11,0.03,12.637362637362637
earthquake,1.0,"33 km SE of Mina, Nevada",2022-01-05 10:34:27.457,2022-01-05 10:38:20.895,nn00831074,"[-117.8319, 38.1848, 0]",,,,,0,15,0.2492,12.857142857142858
earthquake,0.18,"5km NW of The Geysers, CA",2022-01-05 10:33:53.000,2022-01-10 21:09:54.873,nc73673941,"[-122.7961667, 38.8115, 2.24]",,,,,0,0,0.02,11.73076923076923
earthquake,1.4,"40 km NNE of Chenega, Alaska",2022-01-05 10:31:50.332,2022-01-31 19:01:27.789,ak0228f8dzt,"[-147.8191, 60.4172, 15]",,,,,0,30,0.62,13.406593406593407
earthquake,0.87,"5km NW of The Geysers, CA",2022-01-05 10:25:18.800,2022-01-05 10:39:10.555,nc73673936,"[-122.8021698, 38.8025017, 0.93]",,,,,0,12,0.05,12.678571428571429
earthquake,-0.01,"8km NW of The Geysers, CA",2022-01-05 10:18:26.590,2022-01-10 21:06:53.357,nc73673931,"[-122.8188333, 38.8258333, 3.95]",,,,,0,0,0.22,11.469780219780219
earthquake,1.3,Nevada,2022-01-05 10:09:53.565,2022-01-06 23:39:05.326,nn00831071,"[-117.8174, 38.1726, 8.2]",,,,,0,26,0.0665,13.269230769230768
earthquake,4.5,"91 km S of Pofadder, South Africa",2022-01-05 10:08:20.921,2022-03-12 23:19:09.040,us7000g96i,"[19.4214, -29.9499, 10]",,,,,0,312,0.71,17.664835164835164
earthquake,-0.57,"5 km SW of Whitehall, Montana",2022-01-05 09:58:02.050,2022-01-06 23:04:20.880,mb80535364,"[-112.1476667, 45.8363333, 9.62]",,,,,0,0,0.02,10.70054945054945
earthquake,2.9,"0 km E of Big Lake, Alaska",2022-01-05 09:55:34.899,2022-03-12 23:19:09.040,ak0228es2fa,"[-149.9379, 61.5211, 8.3]",10.0,2.9,2.474,,0,132,0.53,15.467032967032967
earthquake,1.7,"34 km SE of Mina, Nevada",2022-01-05 09:55:29.919,2022-01-06 03:37:18.783,nn00831069,"[-117.8226, 38.1769, 7.9]",,,,,0,44,0.1548,13.81868131868132
earthquake,1.2,"35 km SE of Mina, Nevada",2022-01-05 09:51:08.203,2022-01-05 09:55:00.084,nn00831068,"[-117.804, 38.1851, 5.9]",,,,,0,22,0.1365,13.131868131868131
earthquake,1.6,"34 km SE of Mina, Nevada",2022-01-05 09:49:00.038,2022-01-06 03:37:15.432,nn00831066,"[-117.8284, 38.1766, 7.5]",,,,,0,39,0.1779,13.681318681318682
earthquake,1.1,"34 km NW of Mentasta Lake, Alaska",2022-01-05 09:36:42.467,2022-01-31 19:01:12.665,ak0228eo0cp,"[-144.3111, 63.1151, 4.9]",,,,,0,19,0.38,12.994505494505495
earthquake,4.4,"63 km N of Namuac, Philippines",2022-01-05 09:35:41.089,2022-03-12 23:19:21.040,us7000gbzl,"[121.1706, 19.1874, 35.78]",,,,,0,298,0.74,17.527472527472526
earthquake,1.07,"4km ESE of Tres Pinos, CA",2022-01-05 09:34:53.940,2022-01-08 07:02:11.938,nc73673926,"[-121.2765, 36.773, 9.35]",,,,,0,18,0.06,12.953296703296704
earthquake,1.21,"3km N of Pinnacles, CA",2022-01-05 09:22:05.010,2022-01-10 21:32:11.777,nc73673921,"[-121.1445, 36.555, 8.26]",,,,,0,23,0.05,13.145604395604396
earthquake,0.64,"2km NNE of The Geysers, CA",2022-01-05 09:14:42.930,2022-01-05 09:39:16.013,nc73673916,"[-122.7456665, 38.7908325, 2.27]",,,,,0,6,0.03,12.362637362637363
earthquake,0.57,"2km NNE of The Geysers, CA",2022-01-05 09:14:38.110,2022-01-05 09:33:10.972,nc73673911,"[-122.746666, 38.7895012, 2.83]",,,,,0,5,0.02,12.266483516483516
earthquake,1.25,"10km WSW of The Geysers, CA",2022-01-05 09:13:32.440,2022-01-10 23:06:11.111,nc73673906,"[-122.864, 38.7515, 3.29]",,,,,0,24,0.06,13.20054945054945
earthquake,2.3,"35 km SE of Mina, Nevada",2022-01-05 09:06:33.907,2022-01-05 18:24:19.709,nn00831063,"[-117.8173, 38.1698, 9.8]",,,,,0,81,0.1551,14.642857142857142
earthquake,2.1,"35 km SE of Mina, Nevada",2022-01-05 09:03:37.089,2022-01-05 19:08:11.234,nn00831059,"[-117.8159, 38.1728, 9.5]",,,,,0,68,0.1686,14.368131868131869
earthquake,1.85000002,"10 km SE of P?hala, Hawaii",2022-01-05 09:01:21.070,2022-01-05 09:04:33.660,hv72858202,"[-155.401336669922, 19.1443328857422, 32.5099983215332]",,,,,0,53,0.109999999,14.024725302197801
earthquake,1.9,"79 km S of Kaktovik, Alaska",2022-01-05 08:59:10.900,2022-01-31 19:01:27.519,ak0228e7fsi,"[-143.9537, 69.4256, 8.7]",,,,,0,56,0.68,14.093406593406593
earthquake,2.33,"8 km SW of P?hala, Hawaii",2022-01-05 08:58:37.260,2022-03-12 23:18:57.040,hv72858197,"[-155.544006347656, 19.1523342132568, -0.0199999995529652]",,,,,0,84,0.310000002,14.684065934065934
earthquake,1.2,"35 km SE of Mina, Nevada",2022-01-05 08:53:40.820,2022-01-06 00:39:30.343,nn00831056,"[-117.8259, 38.1672, 6.7]",,,,,0,22,0.0774,13.131868131868131
